database,series,ni_at,T_C,label,fraction,alpha_solvus_C
mpea-02b,C_free,4.6,1190.0,B2_BCC[A2],0.9999999999718879,1160.0
mpea-02b,C_free,4.6,1200.0,B2_BCC[A2],0.9999999999804844,1160.0
mpea-02b,C_free,4.6,1210.0,B2_BCC[A2],1.0000000000328644,1160.0
mpea-02b,C_free,4.6,1220.0,B2_BCC[A2],1.0000000000307943,1160.0
mpea-02b,C_free,4.6,1230.0,B2_BCC[A2],0.999999999968678,1160.0
mpea-02b,C_free,4.6,1240.0,B2_BCC[A2],0.9999999999583834,1160.0
mpea-02b,C_free,4.6,1250.0,B2_BCC[A2],0.9999999999587256,1160.0
mpea-02b,C_free,4.6,1260.0,B2_BCC[A2],0.9999999999888882,1160.0
mpea-02b,C_free,4.6,1270.0,B2_BCC[A2],0.9999999999786218,1160.0
mpea-02b,C_free,4.6,1280.0,B2_BCC[A2],1.0000000000135787,1160.0
mpea-02b,C_free,4.6,1290.0,B2_BCC[A2],1.0000000000051035,1160.0
mpea-02b,C_free,4.6,1300.0,B2_BCC[A2],1.0000000000326488,1160.0
mpea-02b,C_free,4.6,1310.0,B2_BCC[A2],1.00000000000272,1160.0
mpea-02b,C_free,4.6,1320.0,B2_BCC[A2],0.9999999999972288,1160.0
mpea-02b,C_free,4.6,1330.0,B2_BCC[A2],0.999999999976371,1160.0
mpea-02b,C_free,4.6,1340.0,B2_BCC[A2],0.9999999999565558,1160.0
mpea-02b,C_free,4.6,1350.0,B2_BCC[A2],1.0000000000179414,1160.0
mpea-02b,C_free,4.6,1360.0,B2_BCC[A2],1.0000000000008318,1160.0
mpea-02b,C_free,4.6,1370.0,B2_BCC[A2],0.9999999999856704,1160.0
mpea-02b,C_free,4.6,1380.0,B2_BCC[A2],0.9999999999730144,1160.0
mpea-02b,C_free,4.6,1390.0,B2_BCC[A2],0.9999999999889749,1160.0
mpea-02b,C_free,4.6,1400.0,B2_BCC[A2],1.0000000000185867,1160.0
mpea-02b,C_free,4.6,400.0,A1_FCC,0.3982814551472606,1160.0
mpea-02b,C_free,4.6,400.0,B2_BCC[A2],0.11428111373034407,1160.0
mpea-02b,C_free,4.6,400.0,B2_BCC[ordered],0.119773984273999,1160.0
mpea-02b,C_free,4.6,400.0,CUB_A13,0.36766344686004127,1160.0
mpea-02b,C_free,4.6,425.0,B2_BCC[ordered],0.1173126241099276,1160.0
mpea-02b,C_free,4.6,425.0,A1_FCC,0.7293084480089714,1160.0
mpea-02b,C_free,4.6,425.0,CUB_A13,0.15337892817516519,1160.0
mpea-02b,C_free,4.6,450.0,A1_FCC,0.7937631216349413,1160.0
mpea-02b,C_free,4.6,450.0,B2_BCC[ordered],0.1152890934723297,1160.0
mpea-02b,C_free,4.6,450.0,CUB_A13,0.0909477849749603,1160.0
mpea-02b,C_free,4.6,475.0,A1_FCC,0.8628652520256178,1160.0
mpea-02b,C_free,4.6,475.0,B2_BCC[ordered],0.11256819654631502,1160.0
mpea-02b,C_free,4.6,475.0,CUB_A13,0.02456655148038956,1160.0
mpea-02b,C_free,4.6,500.0,A1_FCC,0.8910003091149409,1160.0
mpea-02b,C_free,4.6,500.0,B2_BCC[ordered],0.10899969085443546,1160.0
mpea-02b,C_free,4.6,525.0,A1_FCC,0.8951457962885421,1160.0
mpea-02b,C_free,4.6,525.0,B2_BCC[ordered],0.10485420372561019,1160.0
mpea-02b,C_free,4.6,550.0,A1_FCC,0.8997575745426554,1160.0
mpea-02b,C_free,4.6,550.0,B2_BCC[ordered],0.10024242543570855,1160.0
mpea-02b,C_free,4.6,575.0,A1_FCC,0.9048267197928185,1160.0
mpea-02b,C_free,4.6,575.0,B2_BCC[ordered],0.09517328022214966,1160.0
mpea-02b,C_free,4.6,600.0,A1_FCC,0.9103409728679113,1160.0
mpea-02b,C_free,4.6,600.0,B2_BCC[ordered],0.08965902715749927,1160.0
mpea-02b,C_free,4.6,625.0,A1_FCC,0.9162857957788184,1160.0
mpea-02b,C_free,4.6,625.0,B2_BCC[ordered],0.08371420424730136,1160.0
mpea-02b,C_free,4.6,650.0,A1_FCC,0.9226454959196704,1160.0
mpea-02b,C_free,4.6,650.0,B2_BCC[ordered],0.07735450405413115,1160.0
mpea-02b,C_free,4.6,675.0,A1_FCC,0.9294043792210475,1160.0
mpea-02b,C_free,4.6,675.0,B2_BCC[ordered],0.07059562077175223,1160.0
mpea-02b,C_free,4.6,700.0,A1_FCC,0.9365479177793175,1160.0
mpea-02b,C_free,4.6,700.0,B2_BCC[ordered],0.06345208220994622,1160.0
mpea-02b,C_free,4.6,725.0,A1_FCC,0.9440639505549349,1160.0
mpea-02b,C_free,4.6,725.0,B2_BCC[ordered],0.05593604944291153,1160.0
mpea-02b,C_free,4.6,750.0,A1_FCC,0.9519439866692146,1160.0
mpea-02b,C_free,4.6,750.0,B2_BCC[ordered],0.048056013328549425,1160.0
mpea-02b,C_free,4.6,775.0,B2_BCC[ordered],0.03981525027957193,1160.0
mpea-02b,C_free,4.6,775.0,A1_FCC,0.9601847497220155,1160.0
mpea-02b,C_free,4.6,800.0,A1_FCC,0.9687902215597162,1160.0
mpea-02b,C_free,4.6,800.0,B2_BCC[ordered],0.031209778435171358,1160.0
mpea-02b,C_free,4.6,825.0,A1_FCC,0.9777746630370187,1160.0
mpea-02b,C_free,4.6,825.0,B2_BCC[ordered],0.02222533703550194,1160.0
mpea-02b,C_free,4.6,850.0,A1_FCC,0.9999999999894598,1160.0
mpea-02b,C_free,4.6,875.0,A1_FCC,0.9970223745308994,1160.0
mpea-02b,C_free,4.6,875.0,B2_BCC[ordered],0.0029776254632370674,1160.0
mpea-02b,C_free,4.6,900.0,A1_FCC,1.0000000000268803,1160.0
mpea-02b,C_free,4.6,925.0,A1_FCC,0.9999999999951542,1160.0
mpea-02b,C_free,4.6,950.0,A1_FCC,0.9999999999589609,1160.0
mpea-02b,C_free,5.0,1000.0,A1_FCC,0.9999999999710436,1160.0
mpea-02b,C_free,5.0,1010.0,A1_FCC,1.0000000000161566,1160.0
mpea-02b,C_free,5.0,1020.0,A1_FCC,1.0000000000215157,1160.0
mpea-02b,C_free,5.0,1030.0,A1_FCC,0.9999999999420454,1160.0
mpea-02b,C_free,5.0,1040.0,B2_BCC[A2],0.017451553832582282,1160.0
mpea-02b,C_free,5.0,1040.0,A1_FCC,0.9825484461758383,1160.0
mpea-02b,C_free,5.0,1050.0,B2_BCC[A2],0.08090424268806622,1160.0
mpea-02b,C_free,5.0,1050.0,A1_FCC,0.9190957572179476,1160.0
mpea-02b,C_free,5.0,1060.0,B2_BCC[A2],0.14734770302339797,1160.0
mpea-02b,C_free,5.0,1060.0,A1_FCC,0.8526522964830938,1160.0
mpea-02b,C_free,5.0,1070.0,B2_BCC[A2],0.21706166986007377,1160.0
mpea-02b,C_free,5.0,1070.0,A1_FCC,0.7829383300907096,1160.0
mpea-02b,C_free,5.0,1080.0,A1_FCC,0.7096442705782312,1160.0
mpea-02b,C_free,5.0,1080.0,B2_BCC[A2],0.29035572940148163,1160.0
mpea-02b,C_free,5.0,1090.0,A1_FCC,0.6324274777879526,1160.0
mpea-02b,C_free,5.0,1090.0,B2_BCC[A2],0.3675725221508997,1160.0
mpea-02b,C_free,5.0,1100.0,A1_FCC,0.5509088561263602,1160.0
mpea-02b,C_free,5.0,1100.0,B2_BCC[A2],0.44909114383112897,1160.0
mpea-02b,C_free,5.0,1110.0,A1_FCC,0.4646693891656871,1160.0
mpea-02b,C_free,5.0,1110.0,B2_BCC[A2],0.5353306108422586,1160.0
mpea-02b,C_free,5.0,1120.0,A1_FCC,0.3732470034760487,1160.0
mpea-02b,C_free,5.0,1120.0,B2_BCC[A2],0.6267529966117186,1160.0
mpea-02b,C_free,5.0,1130.0,A1_FCC,0.2761351348327856,1160.0
mpea-02b,C_free,5.0,1130.0,B2_BCC[A2],0.7238648651058412,1160.0
mpea-02b,C_free,5.0,1140.0,A1_FCC,0.17278922244643719,1160.0
mpea-02b,C_free,5.0,1140.0,B2_BCC[A2],0.8272107774691437,1160.0
mpea-02b,C_free,5.0,1150.0,A1_FCC,0.06268885084130572,1160.0
mpea-02b,C_free,5.0,1150.0,B2_BCC[A2],0.937311149269625,1160.0
mpea-02b,C_free,5.0,1160.0,B2_BCC[A2],0.9999999999734125,1160.0
mpea-02b,C_free,5.0,1170.0,B2_BCC[A2],1.0000000000039158,1160.0
mpea-02b,C_free,5.0,1180.0,B2_BCC[A2],1.0000000000284381,1160.0
mpea-02b,C_free,5.0,1190.0,B2_BCC[A2],1.000000000009298,1160.0
mpea-02b,C_free,5.0,1200.0,B2_BCC[A2],0.9999999999988821,1160.0
mpea-02b,C_free,5.0,1210.0,B2_BCC[A2],0.9999999999728693,1160.0
mpea-02b,C_free,5.0,1220.0,B2_BCC[A2],0.9999999999964184,1160.0
mpea-02b,C_free,5.0,1230.0,B2_BCC[A2],1.0000000000050022,1160.0
mpea-02b,C_free,5.0,1240.0,B2_BCC[A2],0.9999999999775527,1160.0
mpea-02b,C_free,5.0,1250.0,B2_BCC[A2],0.9999999999707528,1160.0
mpea-02b,C_free,5.0,1260.0,B2_BCC[A2],0.9999999999969761,1160.0
mpea-02b,C_free,5.0,1270.0,B2_BCC[A2],0.9999999999984772,1160.0
mpea-02b,C_free,5.0,1280.0,B2_BCC[A2],1.000000000043833,1160.0
mpea-02b,C_free,5.0,1290.0,B2_BCC[A2],1.00000000003976,1160.0
mpea-02b,C_free,5.0,1300.0,B2_BCC[A2],0.999999999983405,1160.0
mpea-02b,C_free,5.0,1310.0,B2_BCC[A2],1.0000000000033196,1160.0
mpea-02b,C_free,5.0,1320.0,B2_BCC[A2],1.0000000000271099,1160.0
mpea-02b,C_free,5.0,1330.0,B2_BCC[A2],1.0000000000378715,1160.0
mpea-02b,C_free,5.0,1340.0,B2_BCC[A2],0.9999999999638725,1160.0
mpea-02b,C_free,5.0,1350.0,B2_BCC[A2],1.0000000000723526,1160.0
mpea-02b,C_free,5.0,1360.0,B2_BCC[A2],0.9999999999955806,1160.0
mpea-02b,C_free,5.0,1370.0,B2_BCC[A2],1.0000000000715694,1160.0
mpea-02b,C_free,5.0,1380.0,B2_BCC[A2],1.0000000000683305,1160.0
mpea-02b,C_free,5.0,1390.0,B2_BCC[A2],1.0000000000110203,1160.0
mpea-02b,C_free,5.0,1400.0,B2_BCC[A2],0.999999999999975,1160.0
mpea-02b,C_free,5.0,400.0,A1_FCC,0.4840204765236574,1160.0
mpea-02b,C_free,5.0,400.0,B2_BCC[A2],0.08856860899550817,1160.0
mpea-02b,C_free,5.0,400.0,B2_BCC[ordered],0.1292241882827772,1160.0
mpea-02b,C_free,5.0,400.0,CUB_A13,0.29818672617377295,1160.0
mpea-02b,C_free,5.0,425.0,A1_FCC,0.7549292470747189,1160.0
mpea-02b,C_free,5.0,425.0,B2_BCC[ordered],0.127238611579148,1160.0
mpea-02b,C_free,5.0,425.0,CUB_A13,0.11783214172237165,1160.0
mpea-02b,C_free,5.0,450.0,A1_FCC,0.8188001419955824,1160.0
mpea-02b,C_free,5.0,450.0,B2_BCC[ordered],0.12520619696020593,1160.0
mpea-02b,C_free,5.0,450.0,CUB_A13,0.05599366118788112,1160.0
mpea-02b,C_free,5.0,475.0,B2_BCC[ordered],0.12242053890449342,1160.0
mpea-02b,C_free,5.0,475.0,A1_FCC,0.8775794610913091,1160.0
mpea-02b,C_free,5.0,500.0,A1_FCC,0.8812343601062864,1160.0
mpea-02b,C_free,5.0,500.0,B2_BCC[ordered],0.11876563988081722,1160.0
mpea-02b,C_free,5.0,525.0,A1_FCC,0.8853590484305247,1160.0
mpea-02b,C_free,5.0,525.0,B2_BCC[ordered],0.11464095159394656,1160.0
mpea-02b,C_free,5.0,550.0,A1_FCC,0.889946859949815,1160.0
mpea-02b,C_free,5.0,550.0,B2_BCC[ordered],0.11005314007963288,1160.0
mpea-02b,C_free,5.0,575.0,A1_FCC,0.8949866057456294,1160.0
mpea-02b,C_free,5.0,575.0,B2_BCC[ordered],0.10501339423968643,1160.0
mpea-02b,C_free,5.0,600.0,A1_FCC,0.9004635296844539,1160.0
mpea-02b,C_free,5.0,600.0,B2_BCC[ordered],0.09953647035649679,1160.0
mpea-02b,C_free,5.0,625.0,B2_BCC[ordered],0.09363963048722189,1160.0
mpea-02b,C_free,5.0,625.0,A1_FCC,0.9063603695362938,1160.0
mpea-02b,C_free,5.0,650.0,A1_FCC,0.912658461331302,1160.0
mpea-02b,C_free,5.0,650.0,B2_BCC[ordered],0.08734153866336439,1160.0
mpea-02b,C_free,5.0,675.0,A1_FCC,0.9193388345599374,1160.0
mpea-02b,C_free,5.0,675.0,B2_BCC[ordered],0.08066116540837359,1160.0
mpea-02b,C_free,5.0,700.0,A1_FCC,0.9263832690381378,1160.0
mpea-02b,C_free,5.0,700.0,B2_BCC[ordered],0.07361673093719041,1160.0
mpea-02b,C_free,5.0,725.0,A1_FCC,0.9337753110610361,1160.0
mpea-02b,C_free,5.0,725.0,B2_BCC[ordered],0.06622468895333393,1160.0
mpea-02b,C_free,5.0,750.0,A1_FCC,0.9415012854210119,1160.0
mpea-02b,C_free,5.0,750.0,B2_BCC[ordered],0.05849871457384768,1160.0
mpea-02b,C_free,5.0,775.0,A1_FCC,0.9495513832418042,1160.0
mpea-02b,C_free,5.0,775.0,B2_BCC[ordered],0.050448616747443366,1160.0
mpea-02b,C_free,5.0,800.0,A1_FCC,0.9579209788810911,1160.0
mpea-02b,C_free,5.0,800.0,B2_BCC[ordered],0.042079021124222196,1160.0
mpea-02b,C_free,5.0,825.0,A1_FCC,0.966612444868347,1160.0
mpea-02b,C_free,5.0,825.0,B2_BCC[ordered],0.033387555273489876,1160.0
mpea-02b,C_free,5.0,850.0,B2_BCC[ordered],0.024362030380874505,1160.0
mpea-02b,C_free,5.0,850.0,A1_FCC,0.9756379696459747,1160.0
mpea-02b,C_free,5.0,875.0,B2_BCC[ordered],0.014975606553151083,1160.0
mpea-02b,C_free,5.0,875.0,A1_FCC,0.9850243934488708,1160.0
mpea-02b,C_free,5.0,900.0,A1_FCC,1.0000000000374107,1160.0
mpea-02b,C_free,5.0,925.0,A1_FCC,0.9999999999795501,1160.0
mpea-02b,C_free,5.0,950.0,A1_FCC,0.9999999999614019,1160.0
mpea-02b,C_free,5.4,1000.0,A1_FCC,0.9999999999740399,1220.0
mpea-02b,C_free,5.4,1010.0,A1_FCC,1.0000000000177625,1220.0
mpea-02b,C_free,5.4,1020.0,A1_FCC,1.000000000027237,1220.0
mpea-02b,C_free,5.4,1030.0,A1_FCC,0.9999999999756738,1220.0
mpea-02b,C_free,5.4,1040.0,A1_FCC,0.9999999999780576,1220.0
mpea-02b,C_free,5.4,1050.0,A1_FCC,0.956310525098681,1220.0
mpea-02b,C_free,5.4,1050.0,B2_BCC[A2],0.043689474579962695,1220.0
mpea-02b,C_free,5.4,1060.0,A1_FCC,0.8907758878309345,1220.0
mpea-02b,C_free,5.4,1060.0,B2_BCC[A2],0.10922411210903517,1220.0
mpea-02b,C_free,5.4,1070.0,A1_FCC,0.8220603079179806,1220.0
mpea-02b,C_free,5.4,1070.0,B2_BCC[A2],0.17793969197941475,1220.0
mpea-02b,C_free,5.4,1080.0,A1_FCC,0.7498646604080275,1220.0
mpea-02b,C_free,5.4,1080.0,B2_BCC[A2],0.2501353395344074,1220.0
mpea-02b,C_free,5.4,1090.0,A1_FCC,0.6738579953513334,1220.0
mpea-02b,C_free,5.4,1090.0,B2_BCC[A2],0.32614200469639043,1220.0
mpea-02b,C_free,5.4,1100.0,A1_FCC,0.5936742563365696,1220.0
mpea-02b,C_free,5.4,1100.0,B2_BCC[A2],0.4063257436589737,1220.0
mpea-02b,C_free,5.4,1110.0,A1_FCC,0.5089088766878711,1220.0
mpea-02b,C_free,5.4,1110.0,B2_BCC[A2],0.491091123328012,1220.0
mpea-02b,C_free,5.4,1120.0,A1_FCC,0.4191154993445495,1220.0
mpea-02b,C_free,5.4,1120.0,B2_BCC[A2],0.5808845006059007,1220.0
mpea-02b,C_free,5.4,1130.0,A1_FCC,0.32380355512472664,1220.0
mpea-02b,C_free,5.4,1130.0,B2_BCC[A2],0.6761964449238048,1220.0
mpea-02b,C_free,5.4,1140.0,A1_FCC,0.2224396087221645,1220.0
mpea-02b,C_free,5.4,1140.0,B2_BCC[A2],0.7775603913113921,1220.0
mpea-02b,C_free,5.4,1150.0,B2_BCC[A2],0.8855309957121942,1220.0
mpea-02b,C_free,5.4,1150.0,A1_FCC,0.11446900429786147,1220.0
mpea-02b,C_free,5.4,1160.0,B2_BCC[A2],0.9999999999567335,1220.0
mpea-02b,C_free,5.4,1170.0,B2_BCC[A2],0.9999999999819098,1220.0
mpea-02b,C_free,5.4,1180.0,B2_BCC[A2],0.9999999999812935,1220.0
mpea-02b,C_free,5.4,1190.0,B2_BCC[A2],1.0000000000338798,1220.0
mpea-02b,C_free,5.4,1200.0,B2_BCC[A2],0.9999999999775553,1220.0
mpea-02b,C_free,5.4,1210.0,A1_FCC,0.9999999999874322,1220.0
mpea-02b,C_free,5.4,1220.0,B2_BCC[A2],0.9999999999975462,1220.0
mpea-02b,C_free,5.4,1230.0,B2_BCC[A2],1.0000000000171103,1220.0
mpea-02b,C_free,5.4,1240.0,B2_BCC[A2],1.0000000000220977,1220.0
mpea-02b,C_free,5.4,1250.0,B2_BCC[A2],1.0000000000038138,1220.0
mpea-02b,C_free,5.4,1260.0,B2_BCC[A2],0.9999999999798597,1220.0
mpea-02b,C_free,5.4,1270.0,B2_BCC[A2],1.0000000000067257,1220.0
mpea-02b,C_free,5.4,1280.0,B2_BCC[A2],0.999999999988804,1220.0
mpea-02b,C_free,5.4,1290.0,B2_BCC[A2],0.9999999999696673,1220.0
mpea-02b,C_free,5.4,1300.0,B2_BCC[A2],0.9999999999770722,1220.0
mpea-02b,C_free,5.4,1310.0,B2_BCC[A2],0.9999999999910468,1220.0
mpea-02b,C_free,5.4,1320.0,B2_BCC[A2],1.0000000000342253,1220.0
mpea-02b,C_free,5.4,1330.0,B2_BCC[A2],0.9999999999779191,1220.0
mpea-02b,C_free,5.4,1340.0,B2_BCC[A2],1.0000000000136462,1220.0
mpea-02b,C_free,5.4,1350.0,B2_BCC[A2],1.0000000000144496,1220.0
mpea-02b,C_free,5.4,1360.0,B2_BCC[A2],0.9999999999957433,1220.0
mpea-02b,C_free,5.4,1370.0,B2_BCC[A2],1.0000000000163942,1220.0
mpea-02b,C_free,5.4,1380.0,B2_BCC[A2],0.999999999981596,1220.0
mpea-02b,C_free,5.4,1390.0,B2_BCC[A2],0.9999999999774665,1220.0
mpea-02b,C_free,5.4,1400.0,B2_BCC[A2],1.0000000000064588,1220.0
mpea-02b,C_free,5.4,400.0,A1_FCC,0.5697625842409371,1220.0
mpea-02b,C_free,5.4,400.0,B2_BCC[A2],0.0628551995846039,1220.0
mpea-02b,C_free,5.4,400.0,B2_BCC[ordered],0.13867435462875755,1220.0
mpea-02b,C_free,5.4,400.0,CUB_A13,0.22870786148220967,1220.0
mpea-02b,C_free,5.4,425.0,A1_FCC,0.7796809974900483,1220.0
mpea-02b,C_free,5.4,425.0,B2_BCC[ordered],0.13701477063848203,1220.0
mpea-02b,C_free,5.4,425.0,CUB_A13,0.08330423233406799,1220.0
mpea-02b,C_free,5.4,450.0,A1_FCC,0.8430201311573645,1220.0
mpea-02b,C_free,5.4,450.0,B2_BCC[ordered],0.1349599993359727,1220.0
mpea-02b,C_free,5.4,450.0,CUB_A13,0.022019869683368012,1220.0
mpea-02b,C_free,5.4,475.0,B2_BCC[ordered],0.13195831463597585,1220.0
mpea-02b,C_free,5.4,475.0,A1_FCC,0.8680416853705474,1220.0
mpea-02b,C_free,5.4,500.0,A1_FCC,0.8716840366226888,1220.0
mpea-02b,C_free,5.4,500.0,B2_BCC[ordered],0.12831596335472978,1220.0
mpea-02b,C_free,5.4,525.0,A1_FCC,0.8757957532493329,1220.0
mpea-02b,C_free,5.4,525.0,B2_BCC[ordered],0.12420424675645979,1220.0
mpea-02b,C_free,5.4,550.0,A1_FCC,0.8803682175374683,1220.0
mpea-02b,C_free,5.4,550.0,B2_BCC[ordered],0.11963178249417546,1220.0
mpea-02b,C_free,5.4,575.0,A1_FCC,0.8853880655328389,1220.0
mpea-02b,C_free,5.4,575.0,B2_BCC[ordered],0.11461193445579691,1220.0
mpea-02b,C_free,5.4,600.0,A1_FCC,0.8908381750686808,1220.0
mpea-02b,C_free,5.4,600.0,B2_BCC[ordered],0.10916182491699775,1220.0
mpea-02b,C_free,5.4,625.0,A1_FCC,0.8966987476845547,1220.0
mpea-02b,C_free,5.4,625.0,B2_BCC[ordered],0.1033012523753528,1220.0
mpea-02b,C_free,5.4,650.0,A1_FCC,0.9029484109188426,1220.0
mpea-02b,C_free,5.4,650.0,B2_BCC[ordered],0.09705158908838844,1220.0
mpea-02b,C_free,5.4,675.0,A1_FCC,0.9095652802178044,1220.0
mpea-02b,C_free,5.4,675.0,B2_BCC[ordered],0.0904347197846681,1220.0
mpea-02b,C_free,5.4,700.0,A1_FCC,0.9165279389098381,1220.0
mpea-02b,C_free,5.4,700.0,B2_BCC[ordered],0.0834720610928483,1220.0
mpea-02b,C_free,5.4,725.0,A1_FCC,0.9238163211125333,1220.0
mpea-02b,C_free,5.4,725.0,B2_BCC[ordered],0.07618367887847681,1220.0
mpea-02b,C_free,5.4,750.0,A1_FCC,0.9314125122634704,1220.0
mpea-02b,C_free,5.4,750.0,B2_BCC[ordered],0.06858748774665166,1220.0
mpea-02b,C_free,5.4,775.0,B2_BCC[ordered],0.06069848797159535,1220.0
mpea-02b,C_free,5.4,775.0,A1_FCC,0.9393015120080922,1220.0
mpea-02b,C_free,5.4,800.0,A1_FCC,0.9474720472528373,1220.0
mpea-02b,C_free,5.4,800.0,B2_BCC[ordered],0.05252795276019351,1220.0
mpea-02b,C_free,5.4,825.0,B2_BCC[ordered],0.04408241881976132,1220.0
mpea-02b,C_free,5.4,825.0,A1_FCC,0.9559175814501972,1220.0
mpea-02b,C_free,5.4,850.0,A1_FCC,0.9646377788339704,1220.0
mpea-02b,C_free,5.4,850.0,B2_BCC[ordered],0.035362221212519335,1220.0
mpea-02b,C_free,5.4,875.0,A1_FCC,0.9736409155644044,1220.0
mpea-02b,C_free,5.4,875.0,B2_BCC[ordered],0.026359084447753867,1220.0
mpea-02b,C_free,5.4,900.0,A1_FCC,0.9829482649341067,1220.0
mpea-02b,C_free,5.4,900.0,B2_BCC[ordered],0.017051735068170773,1220.0
mpea-02b,C_free,5.4,925.0,A1_FCC,0.9926029104532701,1220.0
mpea-02b,C_free,5.4,925.0,B2_BCC[ordered],0.007397089542441355,1220.0
mpea-02b,C_free,5.4,950.0,A1_FCC,0.9999999999521887,1220.0
mpea-02b,C_free,5.8,1000.0,A1_FCC,1.0000000000220957,1170.0
mpea-02b,C_free,5.8,1010.0,A1_FCC,0.999999999968673,1170.0
mpea-02b,C_free,5.8,1020.0,A1_FCC,1.0000000000104265,1170.0
mpea-02b,C_free,5.8,1030.0,A1_FCC,1.0000000000199347,1170.0
mpea-02b,C_free,5.8,1040.0,A1_FCC,1.0000000000165716,1170.0
mpea-02b,C_free,5.8,1050.0,A1_FCC,0.9922440011051488,1170.0
mpea-02b,C_free,5.8,1050.0,B2_BCC[A2],0.007755998806106959,1170.0
mpea-02b,C_free,5.8,1060.0,A1_FCC,0.9276134345044597,1170.0
mpea-02b,C_free,5.8,1060.0,B2_BCC[A2],0.07238656547853489,1170.0
mpea-02b,C_free,5.8,1070.0,A1_FCC,0.8598859226679583,1170.0
mpea-02b,C_free,5.8,1070.0,B2_BCC[A2],0.1401140774035864,1170.0
mpea-02b,C_free,5.8,1080.0,A1_FCC,0.7887723437864078,1170.0
mpea-02b,C_free,5.8,1080.0,B2_BCC[A2],0.21122765623128528,1170.0
mpea-02b,C_free,5.8,1090.0,A1_FCC,0.713952913816031,1170.0
mpea-02b,C_free,5.8,1090.0,B2_BCC[A2],0.28604708617085134,1170.0
mpea-02b,C_free,5.8,1100.0,A1_FCC,0.6350740265273707,1170.0
mpea-02b,C_free,5.8,1100.0,B2_BCC[A2],0.3649259734768852,1170.0
mpea-02b,C_free,5.8,1110.0,A1_FCC,0.5517449455450383,1170.0
mpea-02b,C_free,5.8,1110.0,B2_BCC[A2],0.4482550542792268,1170.0
mpea-02b,C_free,5.8,1120.0,A1_FCC,0.46353450544273844,1170.0
mpea-02b,C_free,5.8,1120.0,B2_BCC[A2],0.536465494566254,1170.0
mpea-02b,C_free,5.8,1130.0,A1_FCC,0.3699682587559826,1170.0
mpea-02b,C_free,5.8,1130.0,B2_BCC[A2],0.630031741270724,1170.0
mpea-02b,C_free,5.8,1140.0,A1_FCC,0.27052755490641,1170.0
mpea-02b,C_free,5.8,1140.0,B2_BCC[A2],0.729472445090771,1170.0
mpea-02b,C_free,5.8,1150.0,A1_FCC,0.164657417376171,1170.0
mpea-02b,C_free,5.8,1150.0,B2_BCC[A2],0.8353425825586718,1170.0
mpea-02b,C_free,5.8,1160.0,A1_FCC,0.05183859835069586,1170.0
mpea-02b,C_free,5.8,1160.0,B2_BCC[A2],0.9481614016073857,1170.0
mpea-02b,C_free,5.8,1170.0,B2_BCC[A2],1.0000000000228342,1170.0
mpea-02b,C_free,5.8,1180.0,B2_BCC[A2],0.9999999999966325,1170.0
mpea-02b,C_free,5.8,1190.0,B2_BCC[A2],1.00000000001828,1170.0
mpea-02b,C_free,5.8,1200.0,B2_BCC[A2],1.0000000000383618,1170.0
mpea-02b,C_free,5.8,1210.0,B2_BCC[A2],1.0000000000501303,1170.0
mpea-02b,C_free,5.8,1220.0,B2_BCC[A2],1.0000000000075475,1170.0
mpea-02b,C_free,5.8,1230.0,B2_BCC[A2],1.0000000000189417,1170.0
mpea-02b,C_free,5.8,1240.0,B2_BCC[A2],0.9999999999673687,1170.0
mpea-02b,C_free,5.8,1250.0,B2_BCC[A2],0.9999999999890606,1170.0
mpea-02b,C_free,5.8,1260.0,B2_BCC[A2],0.9999999999759859,1170.0
mpea-02b,C_free,5.8,1270.0,B2_BCC[A2],0.9999999999852959,1170.0
mpea-02b,C_free,5.8,1280.0,B2_BCC[A2],1.0000000000302744,1170.0
mpea-02b,C_free,5.8,1290.0,B2_BCC[A2],0.9999999999857817,1170.0
mpea-02b,C_free,5.8,1300.0,B2_BCC[A2],0.9999999999534066,1170.0
mpea-02b,C_free,5.8,1310.0,B2_BCC[A2],1.0000000000073301,1170.0
mpea-02b,C_free,5.8,1320.0,B2_BCC[A2],0.9999999999604717,1170.0
mpea-02b,C_free,5.8,1330.0,B2_BCC[A2],0.9999999999979026,1170.0
mpea-02b,C_free,5.8,1340.0,B2_BCC[A2],1.0000000000173428,1170.0
mpea-02b,C_free,5.8,1350.0,B2_BCC[A2],1.0000000000036418,1170.0
mpea-02b,C_free,5.8,1360.0,B2_BCC[A2],1.0000000000163938,1170.0
mpea-02b,C_free,5.8,1370.0,B2_BCC[A2],0.9999999999421371,1170.0
mpea-02b,C_free,5.8,1380.0,B2_BCC[A2],0.9999999999399674,1170.0
mpea-02b,C_free,5.8,1390.0,B2_BCC[A2],1.0000000000381613,1170.0
mpea-02b,C_free,5.8,1400.0,B2_BCC[A2],0.9999999999619209,1170.0
mpea-02b,C_free,5.8,400.0,A1_FCC,0.655506594930785,1170.0
mpea-02b,C_free,5.8,400.0,B2_BCC[A2],0.0371412323492589,1170.0
mpea-02b,C_free,5.8,400.0,B2_BCC[ordered],0.14812449781992487,1170.0
mpea-02b,C_free,5.8,400.0,CUB_A13,0.15922767491534745,1170.0
mpea-02b,C_free,5.8,425.0,A1_FCC,0.8036021489643573,1170.0
mpea-02b,C_free,5.8,425.0,B2_BCC[ordered],0.14664308871256554,1170.0
